date_facture;num_facture;compte_de_facturation;ref_acheminement;gaz_ref_pce;id_site;nom_site;code_site;entite_juridique;segment_or;adresse_site;numero_compteur;libelle_compteur;type_index;type_offre;code_imputation;type_de_tarif;id_contrat;date_de_resiliation;compte_commercial;energie;puissance_souscrite_base;puissance_souscrite_hp;puissance_souscrite_hc;puissance_souscrite_hpsb;puissance_souscrite_hcsb;puissance_souscrite_hpsh;puissance_souscrite_hcsh;puissance_souscrite_pointe;puissance_max_atteinte_base;puissance_max_atteinte_hp;puissance_max_atteinte_hc;puissance_max_atteinte_hpsb;puissance_max_atteinte_hcsb;puissance_max_atteinte_hpsh;puissance_max_atteinte_hcsh;puissance_max_atteinte_pointe;date_de_debut_de_consommation;date_de_fin_de_consommation;conso_elec_facturee_kwh;consommation_kwh_base;consommation_kwh_hp;consommation_kwh_hc;consommation_kwh_hpsb;consommation_kwh_hcsb;consommation_kwh_hpsh;consommation_kwh_hcsh;consommation_kwh_pointe;conso_ener_renouvelable_facturee_kwh;assiette_bouclier_electricite_kwh;assiette_amortisseur_electricite_kwh;abonnement_ht_euros;energie_reactive_euros;dont_montant_bouclier_electricite_euros;dont_montant_amortisseur_electricite_euros;ener_renouvelable_ht_euros;montant_htva_pointe;montant_htva_hpsh;montant_htva_hpsb;montant_htva_hcsh;montant_htva_hcsb;montant_htva_base;montant_htva_hp;montant_htva_hc;total_fourniture_elec_ht_euros;prix_moyen_ht_euros_par_mwh;prix_bouclier_electricite_euros_par_mwh;prix_amortisseur_electricite_euros_par_mwh;services_ht_euros;mecanisme_de_capacite_ht_euros;montant_ht_reseau_distrib_euros;tarif_acheminement;cee_ht_euros;prix_unitaire_cee_euro_par_mwh;composante_de_soutirage_variable;composante_de_comptage_reprise_euros;composante_de_comptage_echu_euros;composante_de_comptage_echoir_euros;composante_de_gestion_reprise_euros;composante_de_gestion_echu_euros;composante_de_gestion_echoir_euros;composante_de_soutirage_fixe_reprise_euros;composante_de_soutirage_fixe_echu_euros;composante_de_soutirage_fixe_echoir_euros;comp_de_regroupement_souterrain_reprise_euros_ht;comp_de_regroupement_souterrain_echu_euros_ht;comp_de_regroupement_souterrain_echoir_euros_ht;comp_d_alimentation_secours_souterrain_reprise_euros_ht;comp_d_alimentation_secours_souterrain_echu_euros_ht;comp_d_alimentation_secours_souterrain_echoir_euros_ht;comp_d_alimentation_secours_reservation_reprise_euros_ht;comp_d_alimentation_secours_reservation_echu_euros_ht;comp_d_alimentation_secours_reservation_echoir_euros_ht;gaz_abonnement_transport_euros;gaz_abonnement_distribution_euros;gaz_abonnement_transport_et_distrib_euros;gaz_consommation_annuelle_de_reference;gaz_conso_facturee_kwh;biomethane_montant_facturable;gaz_capacite_journaliere_souscrite;prix_unitaire_capacite_euro_par_mwh;gaz_depassement_de_capacite_journaliere;gaz_util_reseau_euros;depassement_euros;terme_de_quantite_distrib_gaz_euros;gaz_montant_depassement_capacite_journaliere_euros;montant_prestations_techniques;montant_depassement_capacite_horaire;charge_occasionnelle_abonnement_euros;charge_occasionnelle_autre_facturation_euros;charge_occasionnelle_fourniture_euros;charge_occasionnelle_util_reseau_distrib_euros;total_ht_euros;contrib_tarifaire_achem_elec_euros;contrib_tarifaire_achem_gaz_euros;taxe_cfe_euros;contrib_serv_public_electricite_euros;taxe_dcfe_euros;taxe_ccfe_euros;taxe_icgn_euros;contrib_tssg_euros;taxe_charge_occasionnelle_euros;total_htva_euros;tva_taux_normal_euros;tva_taux_reduit_euros;tva_totale_euros;montant_total_ttc_euros;gaz_premiere_mise_en_service_euros;premiere_mise_en_service_euros;type_compteur;groupe_annexe_personnalisee;code_service_executant;engagement_juridique;prix_unitaire_cspe_euro_par_mwh;cta_taux;fta;numero_facture_annulee;tangente_phi;pourcentage_energie_renouvelable;siren_site;info_personnalisee_1;info_personnalisee_2;regularisation_montant_amortisseur_electricite_2023;regularisation_montant_bouclier_electricite_2023
2024-09-02;10207924767;8963989479;50057554872012;;1-78D2BH9-S;FORAGE VAL AUGER;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C4;"LIEU DIT VALL LUGER;POMPAGE;66650 BANYULS SUR MER";031636453949;PME-PMI;Relevé;NO;F0:Services Généraux;;2010006805038;;3020000578024;E;0;0;0;59;59;59;59;0;0;0;0;42;1;0;0;0;2024-07-18;2024-09-02;104;0;0;0;93;11;0;0;0;;;;15.24;;;;;0.00;0.00;11.90;0.00;0.82;0.00;0.00;0.00;12.72;138.27;;;;-0.45;116.10;BTSUPCU4-Tarif BT sup 36kVA Courte Utilisation;0.19;;;-20.97;21.67;20.97;-16.38;16.92;16.38;-70.94;73.31;70.94;;;;;;;;;;;;;;;;;;;;0;;;0.00;;;;;;;24.54;;;0.05;;;;;;168.39;33.68;;33.68;202.07;0.00;;PME-PMI;;REGIE;;0.05;21.93;BTSUPCU4;;;0;200043602;;;;
2024-09-02;10207924767;8963989479;30002420751898;;1-1TTWOK-S;FORAGE_MONTESQUIEU;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C4;"LIEU DIT ""LES TROMPETTES HAUTES"";66740 MONTESQUIEU DES ALBERES";021636013307;PME-PMI;Relevé;NO;;;2010006805038;;3020000578024;E;0;0;0;60;60;60;60;0;0;0;0;53;53;0;0;0;2024-07-18;2024-09-02;7845;0;0;0;6287;1558;0;0;0;;;;15.24;;;;;0.00;0.00;804.11;0.00;115.55;0.00;0.00;0.00;919.66;15.45;;;;-36.11;299.09;BTSUPCU4-Tarif BT sup 36kVA Courte Utilisation;14.43;;;-20.97;21.67;20.97;-16.38;16.92;16.38;-72.14;74.55;72.14;;;;;;;;;;;;;;;;;;;;0;;;0.00;;;;;;;24.81;;;3.92;;;;;;1241.04;248.22;;248.22;1489.26;0.00;;PME-PMI;;REGIE;;0.05;21.93;BTSUPCU4;;;0;200043602;;;;
2024-11-02;10212417130;2911966897;30002420717911;;1-H9TN12-S;PR_PRINCIPAL;23924661501020011;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C4;"41 CHEMIN DE CHARLEMAGNE;EPURATION;66200 ELNE";041336013327;PME-PMI;Relevé;NO;F0:Services Généraux;;2010006805038;;3020000578046;E;0;0;0;42;42;42;42;0;0;0;0;23;18;0;0;0;2024-09-17;2024-10-17;2713;0;0;0;2184;529;0;0;0;;;;15.24;;;;;0.00;0.00;279.33;0.00;39.24;0.00;0.00;0.00;318.57;17.62;;;;-12.46;151.63;BTSUPCU4-Tarif BT sup 36kVA Courte Utilisation;4.99;;;-20.97;21.67;20.97;-16.38;16.92;16.38;-50.50;52.18;50.50;;;;;;;;;;;;;;;;;;;;0;;;0.00;;;;;;;19.91;;;56.97;;;;;;554.85;110.96;;110.96;665.81;0.00;;PME-PMI;;REGIE;;2.10;21.93;BTSUPCU4;;;0;200043602;;;;
2024-09-02;10207924767;8963989479;30002420752240;;1-1R6R2E-S;REPRISE_BROUILLA;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C4;"REPRISE BROUILLA.;66620 BROUILLA";031636388512;PME-PMI;Relevé;NO;;;2010006805038;;3020000578024;E;0;0;0;55;55;53;54;0;0;0;0;51;51;0;0;0;2024-07-18;2024-09-02;18890;0;0;0;14541;4349;0;0;0;;;;15.24;;;;;0.00;0.00;1859.80;0.00;322.57;0.00;0.00;0.00;2182.37;14.18;;;;-88.70;534.75;BTSUPCU4-Tarif BT sup 36kVA Courte Utilisation;34.76;;;-20.97;21.67;20.97;-16.38;16.92;16.38;-65.52;67.70;65.52;;;;;;;;;;;;;;;;;;;;0;;;0.00;;;;;;;23.31;;;9.45;;;;;;2711.18;542.23;;542.23;3253.41;0.00;;PME-PMI;EAU;REGIE;;0.05;21.93;BTSUPCU4;;;0;200043602;;;;
2025-01-02;10216845127;2911966897;30002420621201;;1-ID5-2566-S;PR_DIP_ST_GENIS;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C4;"STATION D'EPURATION;66740 ST GENIS DES FONTAINES";031536331994;PME-PMI;Relevé;NO;F8:Aménagement/service urbain;;2010006805038;;3020000578046;E;0;0;0;42;42;42;42;0;0;0;0;0;0;62;26;0;2024-11-17;2024-12-17;4240;0;0;0;0;0;3068;1172;0;;;;15.24;;;;;0.00;736.07;0.00;121.85;0.00;0.00;0.00;0.00;857.92;30.48;;;;54.35;357.11;BTSUPCU4-Tarif BT sup 36kVA Courte Utilisation;7.80;;;-22.04;22.78;22.04;-17.21;17.78;17.21;-56.75;58.64;56.75;;;;;;;;;;;;;;;;;;;;23.5;;;0.00;;;;;;;21.75;;;2.12;;;;;;1316.29;263.25;;263.25;1579.54;0.00;;PME-PMI;ASSAINISSEMENT;REGIE;;0.05;21.93;BTSUPCU4;;;0;200043602;;;;
2025-09-02;10234181285;2911966897;30002420496629;;1-7X81NX-S;PR_LES_ELMES;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C4;"STATION RELEVAGE LES ELMES;STATION RELEVAGE;66650 BANYULS SUR MER";031436248847;PME-PMI;Relevé;NO;;;2010006805038;;3020000578046;E;0;0;0;48;48;48;48;0;0;0;0;14;15;0;0;0;2025-07-18;2025-09-02;688;0;0;0;578;110;0;0;0;;;;15.24;;;;;0.00;0.00;70.11;0.00;7.43;0.00;0.00;0.00;77.54;32.49;;;;-1.55;131.01;BTSUPCU4-Tarif BT sup 36kVA Courte Utilisation;1.27;;;-23.74;24.27;23.28;-18.11;18.59;17.90;-69.87;71.98;69.48;;;;;;;;;;;;;;;;;;;;0;;;0.00;;;;;;;24.95;;;0.35;;;;;;248.81;49.78;;49.78;298.59;0.00;;PME-PMI;;REGIE;;0.05;21.93;BTSUPCU4;;;0;200043602;;;;
2025-09-02;10234181285;2911966897;30002420618369;;1-IDL-187-S;PR_VILLE_BASSE;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C4;"RUE DU 14 JUILLET;66700 ARGELES SUR MER";041536018309;PME-PMI;Relevé;NO;F8:Aménagement/service urbain;;2010006805038;;3020000578046;E;0;0;0;42;42;42;42;0;0;0;0;15;8;0;0;0;2025-07-18;2025-09-02;1707;0;0;0;1436;271;0;0;0;;;;15.24;;;;;0.00;0.00;174.15;0.00;18.31;0.00;0.00;0.00;192.46;20.60;;;;-3.84;144.70;BTSUPCU4-Tarif BT sup 36kVA Courte Utilisation;3.14;;;-23.74;24.27;23.28;-18.11;18.59;17.90;-61.14;62.98;60.80;;;;;;;;;;;;;;;;;;;;0;;;0.00;;;;;;;22.99;;;0.86;;;;;;375.55;75.12;;75.12;450.67;0.00;;PME-PMI;ASSAINISSEMENT;REGIE;;0.05;21.93;BTSUPCU4;;;0;200043602;;;;
2025-01-02;10216845127;2911966897;30002420618145;;1-ID3-4606-S;PR_BON_VIVANT;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C4;"MAS BOY;66700 ARGELES SUR MER";031236106299;PME-PMI;Relevé;NO;F8:Aménagement/service urbain;;2010006805038;;3020000578046;E;0;0;0;42;42;42;42;0;0;0;0;0;0;14;9;0;2024-11-17;2024-12-17;766;0;0;0;0;0;531;235;0;;;;15.24;;;;;0.00;127.40;0.00;24.43;0.00;0.00;0.00;0.00;151.83;41.66;;;;9.44;141.23;BTSUPCU4-Tarif BT sup 36kVA Courte Utilisation;1.41;;;-22.04;22.78;22.04;-17.21;17.78;17.21;-56.75;58.64;56.75;;;;;;;;;;;;;;;;;;;;0;;;0.00;;;;;;;21.75;;;0.38;;;;;;341.28;68.27;;68.27;409.55;0.00;;PME-PMI;ASSAINISSEMENT;REGIE;;0.05;21.93;BTSUPCU4;;;0;200043602;;;;
2025-01-02;10216845127;2911966897;30002420624006;;1-IDF-1879-S;PR MASSOT;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C4;"LIEU DIT LAS VERNEDES RELEVT P3;66700 ARGELES SUR MER";041536011182;PME-PMI;Relevé;NO;;;2010006805038;;3020000578046;E;0;0;0;46;46;41;41;0;0;0;0;0;0;34;18;0;2024-11-17;2024-12-17;1102;0;0;0;0;0;749;353;0;;;;15.24;;;;;0.00;179.70;0.00;36.70;0.00;0.00;0.00;0.00;216.40;37.27;;;;13.32;163.71;BTSUPCU4-Tarif BT sup 36kVA Courte Utilisation;2.03;;;-22.04;22.78;22.04;-17.21;17.78;17.21;-60.86;62.89;60.86;;;;;;;;;;;;;;;;;;;;0;;;0.00;;;;;;;22.69;;;0.55;;;;;;433.94;86.79;;86.79;520.73;0.00;;PME-PMI;;REGIE;;0.05;21.93;BTSUPCU4;;;0;200043602;;;;
2023-09-02;10180796913;8963989479;30002420746490; ;1-1K9WX2-S;FORAGE_F5;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C4;"FORAGE MAS DE L OU;66200 MONTESCOT";042036011559;PME-PMI;Relevé;NO;;;2010006805038;;3020000578024;E;0;0;0;60;60;60;60;0;0;0;0;53;53;0;0;0;2023-07-18;2023-09-02;13226;0;0;0;8081;5145;0;0;0;;;13226;15.24;;;-127.02;;0.00;0.00;1647.06;0.00;772.22;0.00;0.00;0.00;2419.28;19.77;;-9.60;;-123.96;406.38;BTSUPLU4-Tarif BT sup 36kVA Longue Utilisation;24.34;;;-19.75;21.09;20.97;-15.48;16.50;16.38;-108.68;119.14;120.74;;;;;;;;;;;;;;;;;;;;0;;;0.00;;;;;;;37.48;;;13.23;;;;;;2664.97;533.00;;533.00;3197.97;0.00;;PME-PMI;;;;0.10;21.93;BTSUPLU4;;;0;200043602;;;;
2023-09-21;10182262796;5079141536;24241534002101; ;2050006333164;STATION DE RELEVAGE;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C5;"ROUTE DE TAXO A LA MER;66700 ARGELES SUR MER";695;Compteur Linky;Relevé;NO;F8:Aménagement/service urbain;;2010006805038;;3020000578053;E;18;18;18;18;18;18;18;18;;0;0;0;0;0;0;0;2023-08-08;2023-09-07;1176;1176;0;0;0;0;0;0;0;;;1176;2.87;;;-86.98;;0.00;0.00;0.00;0.00;0.00;371.33;0.00;0.00;371.33;37.18;;-74.00;;9.96;135.70;BTINFLU-Tarif BT inf 36kVA Longue Utilisation sans différenciation temporelle;4.33;;12.94;;1.63;;;;1.27;;;119.86;;;;;;;;;;;;;;;;;;;;;;;0.00;;;;;;;26.92;;;1.18;;;;;;465.31;62.56;8.39;70.95;536.26;0.00;;CCB;ASSAINISSEMENT;REGIE ASS;;0.10;21.93;BTINFLU;;;0;200043602;;;;
2024-05-02;10199001151;2911966897;30002420621201;;1-ID5-2566-S;PR_DIP_ST_GENIS;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C4;"STATION D'EPURATION;66740 ST GENIS DES FONTAINES";031536331994;PME-PMI;Relevé;NO;F8:Aménagement/service urbain;;2010006805038;;3020000578046;E;0;0;0;42;42;42;42;0;0;0;0;0;0;0;0;0;2024-04-17;2024-05-02;1637;0;0;0;1194;443;0;0;0;;;;15.24;;;;;0.00;0.00;152.71;0.00;32.86;0.00;0.00;0.00;185.57;11.97;;;;-7.88;;BTSUPCU4-Tarif BT sup 36kVA Courte Utilisation;3.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.00;;;;;;;;;;34.38;;;;;;230.32;46.07;;46.07;276.39;0.00;;PME-PMI;ASSAINISSEMENT;REGIE;;2.10;;BTSUPCU4;;;0;200043602;;;;
2024-07-09;10203996500;2911966897;30002420886541;;1-7X5WKB-S;STATION EPURATION;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C2;"B P 41;STATION D EPURATION;66660 PORT VENDRES";031536369035;PME-PMI;Relevé;NO;;;2010006805038;;3020000578046;E;0;0;0;210;210;210;210;210;0;0;0;194;172;185;188;175;2023-12-01;2024-06-30;453665;0;0;0;118448;86447;117953;104940;25877;;;;;;;;;2955.67;13472.59;13872.63;11986.25;10412.54;0.00;0.00;0.00;52699.68;12.25;;;;2874.18;;HTALU5-Tarif HTA5 à Pointe Fixe Longue Utilisation;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.00;;;;;;;;;;6925.33;;;;;;62499.19;12499.84;;12499.84;74999.03;0.00;;PME-PMI;;REGIE;;2.10;;HTALU5;;;0;200043602;;;;
2024-07-09;10203995005;2911966897;30002420618145;;1-ID3-4606-S;PR_BON_VIVANT;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C4;"MAS BOY;66700 ARGELES SUR MER";031236106299;PME-PMI;Relevé;NO;F8:Aménagement/service urbain;;2010006805038;;3020000578046;E;0;0;0;42;42;42;42;0;0;0;0;18;6;0;0;0;2024-05-18;2024-07-02;1945;0;0;0;1478;467;0;0;0;;;;15.24;;;;;0.00;0.00;189.03;0.00;34.64;0.00;0.00;0.00;223.67;18.29;;;;-9.19;122.42;BTSUPCU4-Tarif BT sup 36kVA Courte Utilisation;3.57;;;-20.97;20.97;20.97;-16.38;16.38;16.38;-50.50;50.50;50.50;;;;;;;;;;;;;;;;;;;;0;;;0.00;;;;;;;19.27;;;40.85;;;;;;415.83;83.15;;83.15;498.98;0.00;;PME-PMI;ASSAINISSEMENT;REGIE;;2.10;21.93;BTSUPCU4;;;0;200043602;;;;
2023-12-02;10187631724;8963989479;30002420746277; ;1-1K9WXN-S;FORAGE_F6;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C4;"chemin de Montescot a Saint Martin;66200 ELNE";041636004459;PME-PMI;Relevé;NO;;;2010006805038;;3020000578024;E;0;0;0;84;84;84;84;0;0;0;0;91;90;91;91;0;2023-10-18;2023-12-02;11235;0;0;0;-93;197;5546;5585;0;;;11235;15.24;;;-217.03;;0.00;1751.65;-18.95;1004.68;29.57;0.00;0.00;0.00;2766.95;42.69;;-19.30;;182.17;2027.65;BTSUPCU4-Tarif BT sup 36kVA Courte Utilisation;20.68;;;-20.97;20.97;20.97;-16.38;16.38;16.38;-101.00;101.00;101.00;;;;;;;;;;;;;;;;;;;;1490.9300000000001;;;0.00;;;;;;;30.34;;;11.24;;;;;;4837.24;967.45;;967.45;5804.69;0.00;;PME-PMI;;REGIE;;0.10;21.93;BTSUPCU4;;;0;200043602;;;;
2024-08-04;10205878713;7779095897;24278292287692;;2050006333166;SURPRESSION MAS BARRETINA;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C5;"CAMI DEL MAS BARRETINA;CAMI DEL;66740 VILLELONGUE DELS MONTS";834;Compteur Linky;Relevé;NO;;;2010006805038;;3020000578042;E;6;6;6;6;6;6;6;6;;0;0;0;0;0;0;0;2024-07-01;2024-07-31;22;22;0;0;0;0;0;0;0;;;22;2.87;;;-0.06;;0.00;0.00;0.00;0.00;0.00;5.40;0.00;0.00;5.40;73.91;;-2.70;;0.10;7.87;BTINFCU4-Tarif BT inf 36kVA Courte Utilisation HP/HC associées à deux saisons;0.08;;;;1.69;;;;1.31;;;4.57;;;;;;;;;;;;;;;;;;;;;;;0.00;;;;;;;1.66;;;0.46;;;;;;18.38;1.25;0.67;1.92;20.30;0.00;;CCB;EAU;REGIE;;2.10;21.93;BTINFCU4;;;0;200043602;;;;
2024-02-02;10192135843;8963989479;30002420746389;;1-1K9WXE-S;FORAGE_P3_ELNE;P3 PLA DE LA BARQUE;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C4;"PLA DE LA BARQUE;66200 ELNE";031336128265;PME-PMI;Relevé;NO;;;2010006805038;;3020000578024;E;0;0;0;42;42;30;30;0;0;0;0;0;0;31;31;31;2023-12-18;2024-02-02;6577;0;0;0;0;0;4336;2241;0;;;2820;15.24;;;-11.76;;0.00;1181.35;0.00;305.80;0.00;0.00;0.00;0.00;1487.15;31.21;;-4.20;;104.44;445.67;BTSUPLU4-Tarif BT sup 36kVA Longue Utilisation;12.10;;;-20.97;21.67;20.97;-16.38;16.92;16.38;-73.59;76.05;73.59;;;;;;;;;;;;;;;;;;;;56.049999999999997;;;0.00;;;;;;;25.14;;;7.36;;;;;;2085.34;417.08;;417.08;2502.42;0.00;;PME-PMI;;REGIE;;2.20;21.93;BTSUPLU4;;;0;200043602;;;;
2024-11-02;10212417130;2911966897;30002420606330;;1-B7-2495-S;STEP_ARGELES;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C2;"CHE DE CHARLEMAGNE;66700 ARGELES SUR MER";080707002699;Interface Client Emeraude;Relevé;NO;F8:Aménagement/service urbain;;2010006805038;;3020000578046;E;0;0;0;740;740;436;436;422;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;57.92;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;;;;;;2585.71;HTALU5-Tarif HTA5 à Pointe Fixe Longue Utilisation;;;;-27.87;28.79;29.28;-32.74;33.84;34.41;-1287.42;1330.33;1495.83;;;;;;;;;;;;;;;;;;;;0;;;0.00;;;;;;;351.86;;;;;;;;;2995.49;599.09;;599.09;3594.58;0.00;;ICE;ASSAINISSEMENT;REGIE;;;21.93;HTALU5;;;0;200043602;;;;
2024-11-02;10212417130;2911966897;30002420624006;;1-IDF-1879-S;PR MASSOT;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C4;"LIEU DIT LAS VERNEDES RELEVT P3;66700 ARGELES SUR MER";041536011182;PME-PMI;Relevé;NO;;;2010006805038;;3020000578046;E;0;0;0;46;46;41;41;0;0;0;0;19;12;0;0;0;2024-09-17;2024-10-17;1377;0;0;0;1033;344;0;0;0;;;;15.24;;;;;0.00;0.00;132.12;0.00;25.51;0.00;0.00;0.00;157.63;21.30;;;;-6.54;124.42;BTSUPCU4-Tarif BT sup 36kVA Courte Utilisation;2.53;;;-20.97;21.67;20.97;-16.38;16.92;16.38;-53.64;55.43;53.64;;;;;;;;;;;;;;;;;;;;0;;;0.00;;;;;;;20.62;;;28.92;;;;;;342.82;68.55;;68.55;411.37;0.00;;PME-PMI;;REGIE;;2.10;21.93;BTSUPCU4;;;0;200043602;;;;
2024-12-26;10216494357;0208176380;30002420496629;;1-7X81NX;PR_LES_ELMES;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C4;"STATION RELEVAGE LES ELMES;STATION RELEVAGE;66650 BANYULS SUR MER";031436248847;PME-PMI;Relevé;NO;;;1-EBJQ3V4;;1-EBJQ48U;E;0;0;0;48;48;48;48;0;0;0;0;0;0;19;21;0;2022-11-17;2022-12-31;-1012;0;0;0;0;0;-671;-341;0;;;;;;;;;0.00;-61.95;0.00;-24.19;0.00;0.00;0.00;0.00;-86.14;-2.97;;;;-11.08;127.31;BTSUPCU4-Tarif BT sup 36kVA Courte Utilisation;;;;-29.75;30.40;19.75;-22.48;22.99;15.48;-74.57;76.26;50.57;;;;;;;;;;;;;;;;;;;;0;;;0.00;;;;;;;19.44;;-2.23;-0.51;;-2.23;;;;46.79;9.36;;9.36;56.15;0.00;;PME-PMI;;REGIE;;0.05;21.93;BTSUPCU4;;;0;200043602;;;;
2024-12-26;10216494357;0208176380;30002420333083;;1-7X5WKS;PR_TAMARIN;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C4;"POSTE REFOULEMENT N3;66660 PORT VENDRES";041336004282;PME-PMI;Relevé;NO;;;1-EBJQ3V4;;1-EBJQ48U;E;0;0;0;84;84;84;84;0;0;0;0;0;0;82;60;0;2022-11-17;2022-12-31;3714;0;0;0;0;0;2797;917;0;;;;;;;;;0.00;258.22;0.00;65.04;0.00;0.00;0.00;0.00;323.26;34.19;;;;45.74;900.74;BTSUPCU4-Tarif BT sup 36kVA Courte Utilisation;;;;-29.75;30.40;19.75;-22.48;22.99;15.48;-131.50;134.45;88.50;;;;;;;;;;;;;;;;;;;;0;;;0.00;;;;;;;28.04;;7.72;1.85;;7.72;;;;1307.35;261.47;;261.47;1568.82;0.00;;PME-PMI;;REGIE;;0.05;21.93;BTSUPCU4;;;0;200043602;;;;
2025-09-02;10234181285;2911966897;30002420617793;;1-ID1-2804-S;PR_BEAUSEJOUR;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C4;"POMPAGE BEAUSEJOUR;66700 ARGELES SUR MER";031336155097;PME-PMI;Relevé;NO;F8:Aménagement/service urbain;;2010006805038;;3020000578046;E;0;0;0;42;42;42;42;0;0;0;0;8;3;0;0;0;2025-07-18;2025-09-02;177;0;0;0;142;35;0;0;0;;;;15.24;;;;;0.00;0.00;17.22;0.00;2.36;0.00;0.00;0.00;19.58;81.32;;;;-0.41;109.20;BTSUPCU4-Tarif BT sup 36kVA Courte Utilisation;0.32;;;-23.74;24.27;23.28;-18.11;18.59;17.90;-61.14;62.98;60.80;;;;;;;;;;;;;;;;;;;;0;;;0.00;;;;;;;22.99;;;0.09;;;;;;167.01;33.41;;33.41;200.42;0.00;;PME-PMI;ASSAINISSEMENT;REGIE;;0.05;21.93;BTSUPCU4;;;0;200043602;;;;
2024-08-30;10207816261;8963989479;30002420536570;;1-7Z2NG4-S;SURPRESSEUR_PT_DE_AMOUR;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C4;"LOT PONT DE L AMOUR;66660 PORT VENDRES";041536046681;PME-PMI;Relevé;NO;;;2010006805038;;3020000578024;E;0;0;0;37;25;25;25;0;0;0;0;13;11;0;0;0;2024-06-17;2024-08-02;1114;0;0;0;876;238;0;0;0;;;;15.24;;;;;0.00;0.00;112.04;0.00;17.66;0.00;0.00;0.00;129.70;21.92;;;;-5.18;102.41;BTSUPCU4-Tarif BT sup 36kVA Courte Utilisation;2.05;;;-20.97;21.67;20.97;-16.38;16.92;16.38;-39.47;40.79;39.47;;;;;;;;;;;;;;;;;;;;0;;;0.00;;;;;;;17.41;;;0.55;;;;;;262.18;52.44;;52.44;314.62;0.00;;PME-PMI;;REGIE;;0.05;21.93;BTSUPCU4;;;0;200043602;;;;
2024-08-30;10207816261;8963989479;30002420746604;;1-1K9WWE-S;FORAGE_F3;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C4;"FORAGE COUILLADE;66200 MONTESCOT";041636011369;PME-PMI;Relevé;NO;;;2010006805038;;3020000578024;E;0;0;0;60;60;60;60;0;0;0;0;53;53;0;0;0;2024-06-17;2024-08-02;9500;0;0;0;6358;3142;0;0;0;;;;15.24;;;;;0.00;0.00;813.19;0.00;233.05;0.00;0.00;0.00;1046.24;14.45;;;;-47.37;340.93;BTSUPLU4-Tarif BT sup 36kVA Longue Utilisation;17.48;;;-20.97;21.67;20.97;-16.38;16.92;16.38;-120.74;124.77;120.74;;;;;;;;;;;;;;;;;;;;0;;;0.00;;;;;;;35.82;;;4.75;;;;;;1413.09;282.60;;282.60;1695.69;0.00;;PME-PMI;;REGIE;;0.05;21.93;BTSUPLU4;;;0;200043602;;;;
